start_station_name,end_station_name,start_date,end_date,duration_sec,bike_number,subscriber_type,trip
San Jose Civic Center,San Jose Civic Center,2016-07-03 16:16:00.000000 UTC,2016-07-03 18:29:00.000000 UTC,7984,84,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-15 10:30:00.000000 UTC,2015-07-15 12:41:00.000000 UTC,7877,104,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-02-23 09:50:00.000000 UTC,2014-02-23 12:37:00.000000 UTC,9971,685,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-16 07:15:00.000000 UTC,2015-05-16 08:45:00.000000 UTC,5399,155,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-02-20 12:17:00.000000 UTC,2016-02-20 15:30:00.000000 UTC,11620,229,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-02 19:09:00.000000 UTC,2013-09-02 19:48:00.000000 UTC,2355,187,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-02-14 10:35:00.000000 UTC,2016-02-14 11:27:00.000000 UTC,3112,128,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-13 22:44:00.000000 UTC,2016-07-13 23:09:00.000000 UTC,1520,116,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-22 14:10:00.000000 UTC,2015-03-22 15:09:00.000000 UTC,3502,76,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-09 08:10:00.000000 UTC,2014-08-09 10:16:00.000000 UTC,7512,122,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-02-26 12:02:00.000000 UTC,2016-02-26 14:11:00.000000 UTC,7682,229,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-16 14:40:00.000000 UTC,2016-07-16 15:38:00.000000 UTC,3518,116,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-02 22:28:00.000000 UTC,2014-09-03 00:54:00.000000 UTC,8761,664,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-02-23 09:51:00.000000 UTC,2014-02-23 12:37:00.000000 UTC,9962,196,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-27 11:25:00.000000 UTC,2014-09-27 12:53:00.000000 UTC,5246,99,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-30 11:17:00.000000 UTC,2016-07-30 12:27:00.000000 UTC,4222,63,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-13 10:34:00.000000 UTC,2016-06-13 11:06:00.000000 UTC,1934,294,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-03 11:27:00.000000 UTC,2014-07-03 13:25:00.000000 UTC,7037,711,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-13 16:28:00.000000 UTC,2014-09-13 16:57:00.000000 UTC,1738,101,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-23 14:42:00.000000 UTC,2014-03-23 17:18:00.000000 UTC,9343,193,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-05-30 09:13:00.000000 UTC,2014-05-30 13:22:00.000000 UTC,14895,688,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-19 20:19:00.000000 UTC,2016-07-19 23:16:00.000000 UTC,10636,162,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-23 15:07:00.000000 UTC,2014-03-23 15:31:00.000000 UTC,1442,57,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-13 07:47:00.000000 UTC,2014-08-13 08:17:00.000000 UTC,1836,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-28 08:12:00.000000 UTC,2015-03-28 08:52:00.000000 UTC,2454,696,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-12 15:23:00.000000 UTC,2013-10-12 16:52:00.000000 UTC,5370,666,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-12 08:22:00.000000 UTC,2016-06-12 09:06:00.000000 UTC,2640,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-22 12:44:00.000000 UTC,2014-07-22 13:12:00.000000 UTC,1706,297,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-19 06:41:00.000000 UTC,2014-10-19 10:35:00.000000 UTC,14017,656,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-29 12:03:00.000000 UTC,2014-08-29 13:50:00.000000 UTC,6421,715,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-17 13:22:00.000000 UTC,2014-08-17 14:00:00.000000 UTC,2254,251,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-27 11:42:00.000000 UTC,2015-06-27 12:17:00.000000 UTC,2084,247,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-17 13:46:00.000000 UTC,2016-07-17 13:47:00.000000 UTC,88,239,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-11 18:35:00.000000 UTC,2016-06-11 19:03:00.000000 UTC,1680,257,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-25 14:27:00.000000 UTC,2014-10-25 14:53:00.000000 UTC,1517,656,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-25 18:17:00.000000 UTC,2014-10-25 19:25:00.000000 UTC,4029,11,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-01-09 11:11:00.000000 UTC,2016-01-09 11:43:00.000000 UTC,1891,150,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-11 08:01:00.000000 UTC,2015-10-11 15:16:00.000000 UTC,26057,144,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-12-10 06:13:00.000000 UTC,2013-12-10 08:57:00.000000 UTC,9836,708,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-09-14 06:42:00.000000 UTC,2015-09-14 07:26:00.000000 UTC,2608,17,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-03 19:29:00.000000 UTC,2016-05-03 20:16:00.000000 UTC,2833,155,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-13 16:41:00.000000 UTC,2014-09-13 17:06:00.000000 UTC,1530,28,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-30 14:09:00.000000 UTC,2014-08-30 14:24:00.000000 UTC,872,143,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-01 14:06:00.000000 UTC,2015-10-01 14:18:00.000000 UTC,750,648,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-06 14:56:00.000000 UTC,2015-10-06 15:16:00.000000 UTC,1202,305,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-12-29 14:59:00.000000 UTC,2013-12-29 17:16:00.000000 UTC,8212,648,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-12 13:56:00.000000 UTC,2015-07-12 15:46:00.000000 UTC,6550,178,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-07 10:35:00.000000 UTC,2016-07-07 11:04:00.000000 UTC,1746,663,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-17 15:41:00.000000 UTC,2014-01-17 16:25:00.000000 UTC,2615,39,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-03-28 17:51:00.000000 UTC,2016-03-28 18:17:00.000000 UTC,1552,53,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-13 12:43:00.000000 UTC,2013-09-13 13:25:00.000000 UTC,2524,30,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-25 12:28:00.000000 UTC,2014-10-25 12:50:00.000000 UTC,1349,17,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-13 14:20:00.000000 UTC,2015-05-13 16:34:00.000000 UTC,8086,159,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-16 16:41:00.000000 UTC,2015-07-16 17:34:00.000000 UTC,3132,150,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-23 16:39:00.000000 UTC,2015-05-23 17:28:00.000000 UTC,2944,79,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-09-26 12:33:00.000000 UTC,2015-09-26 12:59:00.000000 UTC,1593,22,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-12 17:43:00.000000 UTC,2014-08-12 18:15:00.000000 UTC,1896,144,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-06 14:34:00.000000 UTC,2015-10-06 14:55:00.000000 UTC,1250,305,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-14 13:36:00.000000 UTC,2013-11-16 11:57:00.000000 UTC,166855,180,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-10 20:42:00.000000 UTC,2015-06-10 21:20:00.000000 UTC,2266,93,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-05-11 17:45:00.000000 UTC,2014-05-11 19:16:00.000000 UTC,5459,93,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-28 08:18:00.000000 UTC,2016-05-28 09:20:00.000000 UTC,3725,164,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-02-17 23:15:00.000000 UTC,2014-02-18 00:04:00.000000 UTC,2948,127,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-22 15:44:00.000000 UTC,2014-03-22 18:27:00.000000 UTC,9806,638,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-19 16:10:00.000000 UTC,2014-01-19 16:11:00.000000 UTC,97,643,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-16 18:07:00.000000 UTC,2014-11-16 18:29:00.000000 UTC,1311,65,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-03-28 15:24:00.000000 UTC,2016-03-28 15:48:00.000000 UTC,1414,53,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-27 07:56:00.000000 UTC,2014-06-27 08:22:00.000000 UTC,1539,10,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-01 17:13:00.000000 UTC,2014-07-01 18:04:00.000000 UTC,3049,226,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-21 14:06:00.000000 UTC,2015-03-21 16:24:00.000000 UTC,8298,232,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-15 19:02:00.000000 UTC,2014-11-15 20:09:00.000000 UTC,4013,161,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-24 01:40:00.000000 UTC,2013-11-24 02:32:00.000000 UTC,3115,47,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-28 06:53:00.000000 UTC,2015-02-28 07:25:00.000000 UTC,1895,295,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-22 17:45:00.000000 UTC,2014-06-22 19:26:00.000000 UTC,6063,80,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-05-09 11:29:00.000000 UTC,2014-05-09 13:31:00.000000 UTC,7319,665,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-14 18:06:00.000000 UTC,2014-07-14 18:27:00.000000 UTC,1250,644,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-16 18:09:00.000000 UTC,2014-11-16 18:29:00.000000 UTC,1160,161,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-30 12:57:00.000000 UTC,2015-06-30 13:28:00.000000 UTC,1875,217,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-09 15:39:00.000000 UTC,2016-07-09 16:51:00.000000 UTC,4277,239,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-09-13 18:53:00.000000 UTC,2015-09-13 19:23:00.000000 UTC,1789,17,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-08 03:09:00.000000 UTC,2015-02-15 02:28:00.000000 UTC,602338,9,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-06 10:55:00.000000 UTC,2014-01-06 12:23:00.000000 UTC,5246,232,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-03-15 11:34:00.000000 UTC,2016-03-15 11:39:00.000000 UTC,297,207,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-09 20:51:00.000000 UTC,2015-05-09 20:59:00.000000 UTC,487,146,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-02-20 12:23:00.000000 UTC,2016-02-20 15:31:00.000000 UTC,11297,99,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-14 12:45:00.000000 UTC,2015-06-14 14:57:00.000000 UTC,7927,91,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-26 12:12:00.000000 UTC,2014-04-26 14:35:00.000000 UTC,8540,685,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-27 23:19:00.000000 UTC,2014-04-28 00:24:00.000000 UTC,3884,131,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-29 16:21:00.000000 UTC,2016-05-29 17:17:00.000000 UTC,3353,54,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-10 17:55:00.000000 UTC,2016-06-10 19:00:00.000000 UTC,3864,294,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-03 16:09:00.000000 UTC,2016-05-03 16:53:00.000000 UTC,2651,155,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-05 11:10:00.000000 UTC,2014-07-05 12:44:00.000000 UTC,5627,156,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-08 14:39:00.000000 UTC,2015-11-08 14:58:00.000000 UTC,1123,205,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-23 14:46:00.000000 UTC,2014-03-23 17:18:00.000000 UTC,9128,182,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-11 08:18:00.000000 UTC,2015-10-11 12:33:00.000000 UTC,15264,665,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-01 15:44:00.000000 UTC,2014-06-01 17:44:00.000000 UTC,7216,711,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-10 16:10:00.000000 UTC,2014-10-12 19:32:00.000000 UTC,184890,82,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-12 14:42:00.000000 UTC,2014-04-12 16:10:00.000000 UTC,5313,112,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-17 16:14:00.000000 UTC,2014-04-17 17:53:00.000000 UTC,5966,67,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-13 14:22:00.000000 UTC,2015-05-13 16:34:00.000000 UTC,7936,211,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-22 17:39:00.000000 UTC,2014-06-22 19:21:00.000000 UTC,6122,678,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-27 23:14:00.000000 UTC,2014-04-28 00:25:00.000000 UTC,4214,164,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-05 16:19:00.000000 UTC,2016-06-05 16:55:00.000000 UTC,2146,168,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-19 16:16:00.000000 UTC,2014-01-19 17:08:00.000000 UTC,3157,211,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-20 15:14:00.000000 UTC,2013-09-20 18:14:00.000000 UTC,10758,68,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-20 20:59:00.000000 UTC,2015-02-20 22:50:00.000000 UTC,6716,710,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-20 06:20:00.000000 UTC,2015-05-20 07:03:00.000000 UTC,2553,211,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-01-15 09:49:00.000000 UTC,2015-01-15 10:08:00.000000 UTC,1104,32,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-01 12:21:00.000000 UTC,2015-05-01 15:08:00.000000 UTC,10016,120,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-02 13:21:00.000000 UTC,2014-06-02 13:47:00.000000 UTC,1529,107,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-09 20:48:00.000000 UTC,2014-10-09 21:26:00.000000 UTC,2298,77,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-21 10:55:00.000000 UTC,2015-03-21 12:40:00.000000 UTC,6335,702,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-13 00:49:00.000000 UTC,2015-07-13 00:55:00.000000 UTC,360,155,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-13 05:52:00.000000 UTC,2016-06-13 06:48:00.000000 UTC,3370,53,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-12 15:26:00.000000 UTC,2013-10-12 16:52:00.000000 UTC,5164,76,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-11 14:23:00.000000 UTC,2015-06-11 14:43:00.000000 UTC,1182,679,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-04 18:20:00.000000 UTC,2014-07-04 18:50:00.000000 UTC,1785,702,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-08 18:05:00.000000 UTC,2014-09-11 16:50:00.000000 UTC,254700,194,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-09 15:44:00.000000 UTC,2016-07-09 16:51:00.000000 UTC,4039,683,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-17 15:41:00.000000 UTC,2013-10-17 16:35:00.000000 UTC,3213,40,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-15 16:05:00.000000 UTC,2016-06-15 16:57:00.000000 UTC,3137,124,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-16 14:36:00.000000 UTC,2015-02-16 17:16:00.000000 UTC,9579,230,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-06 11:01:00.000000 UTC,2014-11-06 15:17:00.000000 UTC,15407,258,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-01-01 15:26:00.000000 UTC,2015-01-01 20:26:00.000000 UTC,17971,105,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-08-15 09:32:00.000000 UTC,2015-08-15 11:02:00.000000 UTC,5385,42,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-18 20:28:00.000000 UTC,2016-05-18 20:36:00.000000 UTC,523,232,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-19 14:10:00.000000 UTC,2015-02-19 14:34:00.000000 UTC,1386,218,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-11 15:02:00.000000 UTC,2016-05-11 17:34:00.000000 UTC,9094,655,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-01-02 11:18:00.000000 UTC,2016-01-02 12:14:00.000000 UTC,3348,702,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-06 13:19:00.000000 UTC,2015-06-06 15:41:00.000000 UTC,8485,679,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-26 10:49:00.000000 UTC,2014-06-26 11:16:00.000000 UTC,1580,702,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-30 11:18:00.000000 UTC,2016-07-30 12:27:00.000000 UTC,4151,225,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-15 16:46:00.000000 UTC,2016-06-15 17:42:00.000000 UTC,3367,136,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-30 16:33:00.000000 UTC,2013-11-30 17:22:00.000000 UTC,2950,226,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-02 06:28:00.000000 UTC,2014-06-02 08:02:00.000000 UTC,5639,711,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-20 14:21:00.000000 UTC,2014-08-20 16:17:00.000000 UTC,6913,124,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-29 08:43:00.000000 UTC,2015-10-29 10:58:00.000000 UTC,8108,43,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-29 11:32:00.000000 UTC,2014-06-29 11:48:00.000000 UTC,969,226,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-07 10:28:00.000000 UTC,2014-10-07 10:53:00.000000 UTC,1492,221,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-18 20:26:00.000000 UTC,2016-05-18 20:36:00.000000 UTC,592,162,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-28 14:26:00.000000 UTC,2014-04-28 17:33:00.000000 UTC,11190,80,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-15 12:19:00.000000 UTC,2015-04-15 13:02:00.000000 UTC,2557,138,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-27 23:18:00.000000 UTC,2014-04-28 00:25:00.000000 UTC,4022,80,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-05 11:20:00.000000 UTC,2014-07-05 12:44:00.000000 UTC,5039,703,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-22 15:44:00.000000 UTC,2014-03-22 18:28:00.000000 UTC,9837,193,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-01-06 12:55:00.000000 UTC,2015-01-06 13:27:00.000000 UTC,1883,710,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-28 14:26:00.000000 UTC,2014-04-28 17:32:00.000000 UTC,11146,146,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-01 17:53:00.000000 UTC,2014-06-01 18:38:00.000000 UTC,2705,711,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-16 12:41:00.000000 UTC,2015-06-16 14:23:00.000000 UTC,6076,90,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-15 18:53:00.000000 UTC,2014-11-15 20:08:00.000000 UTC,4509,65,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-14 09:40:00.000000 UTC,2014-09-14 16:08:00.000000 UTC,23321,645,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-11 18:37:00.000000 UTC,2016-06-11 19:03:00.000000 UTC,1536,53,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-12 12:29:00.000000 UTC,2014-01-12 13:48:00.000000 UTC,4735,229,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-09 21:19:00.000000 UTC,2015-11-09 21:48:00.000000 UTC,1761,205,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-28 18:00:00.000000 UTC,2014-03-28 20:09:00.000000 UTC,7730,658,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-25 12:29:00.000000 UTC,2014-10-25 12:50:00.000000 UTC,1275,656,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-13 15:55:00.000000 UTC,2013-11-13 17:06:00.000000 UTC,4297,639,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-20 23:29:00.000000 UTC,2015-11-21 00:04:00.000000 UTC,2059,181,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-07 19:16:00.000000 UTC,2015-06-07 19:35:00.000000 UTC,1110,163,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-21 14:57:00.000000 UTC,2014-03-22 14:46:00.000000 UTC,85751,182,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-02 22:27:00.000000 UTC,2014-09-03 00:54:00.000000 UTC,8836,143,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-22 19:50:00.000000 UTC,2014-06-22 20:45:00.000000 UTC,3317,669,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-24 13:04:00.000000 UTC,2014-06-24 13:11:00.000000 UTC,422,53,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-04 14:39:00.000000 UTC,2015-03-04 15:47:00.000000 UTC,4074,36,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-30 12:41:00.000000 UTC,2015-04-30 13:11:00.000000 UTC,1796,208,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-12-02 19:12:00.000000 UTC,2015-12-02 19:50:00.000000 UTC,2255,130,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-05 21:57:00.000000 UTC,2015-02-05 23:01:00.000000 UTC,3814,9,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-19 18:04:00.000000 UTC,2015-05-19 18:10:00.000000 UTC,370,144,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-17 16:43:00.000000 UTC,2014-04-17 17:53:00.000000 UTC,4217,41,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-25 18:35:00.000000 UTC,2014-06-26 10:00:00.000000 UTC,55535,702,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-03 17:53:00.000000 UTC,2016-07-03 18:48:00.000000 UTC,3295,257,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-23 08:48:00.000000 UTC,2014-06-23 09:18:00.000000 UTC,1829,150,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-03-15 11:42:00.000000 UTC,2016-03-15 12:11:00.000000 UTC,1730,50,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-18 14:53:00.000000 UTC,2015-03-18 16:27:00.000000 UTC,5640,131,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-21 13:32:00.000000 UTC,2015-11-21 15:34:00.000000 UTC,7355,295,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-12-29 15:03:00.000000 UTC,2013-12-29 17:16:00.000000 UTC,7949,232,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-05-08 05:18:00.000000 UTC,2016-05-08 07:56:00.000000 UTC,9475,655,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-05 13:10:00.000000 UTC,2014-04-05 13:25:00.000000 UTC,906,302,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-04 14:39:00.000000 UTC,2015-03-04 15:47:00.000000 UTC,4047,37,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-17 19:26:00.000000 UTC,2015-04-18 18:16:00.000000 UTC,82182,138,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-03-28 16:58:00.000000 UTC,2016-03-28 17:18:00.000000 UTC,1175,53,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-08 17:22:00.000000 UTC,2013-09-08 17:23:00.000000 UTC,97,658,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-12 12:44:00.000000 UTC,2014-01-12 13:48:00.000000 UTC,3858,42,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-01 13:41:00.000000 UTC,2014-11-01 13:59:00.000000 UTC,1102,247,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-17 13:18:00.000000 UTC,2014-08-17 13:58:00.000000 UTC,2369,227,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-22 09:46:00.000000 UTC,2015-05-22 13:01:00.000000 UTC,11700,242,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-16 14:25:00.000000 UTC,2015-05-16 16:45:00.000000 UTC,8392,192,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-08-20 00:14:00.000000 UTC,2016-08-20 01:07:00.000000 UTC,3164,243,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-15 07:11:00.000000 UTC,2016-06-15 07:27:00.000000 UTC,944,249,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-05 21:57:00.000000 UTC,2015-02-05 23:01:00.000000 UTC,3797,132,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-08-28 09:49:00.000000 UTC,2015-08-28 11:28:00.000000 UTC,5933,18,Customer,3_3
