institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url
atlas,NEVADA POLICY RESEARCH INSTITUTE,United States,"Las Vegas, NV",Las Vegas,NV,,https://web.archive.org/web/20210108014853/http://www.npri.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/nevada-policy-research-institute
atlas,NEW CIVIL LIBERTIES ALLIANCE,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.nclalegal.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/new-civil-liberties-alliance
atlas,PACIFIC LEGAL FOUNDATION,United States,"Arlington, VA",Arlington,VA,,https://web.archive.org/web/20210108014853/http://www.pacificlegal.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/pacific-legal-foundation
atlas,PACIFIC RESEARCH INSTITUTE,United States,"San Francisco, CA",San Francisco,CA,,https://web.archive.org/web/20210108014853/http://www.pacificresearch.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/pacific-research-institute
atlas,PALMETTO PROMISE INSTITUTE,United States,"Columbia, SC",Columbia,SC,,https://web.archive.org/web/20210108014853/http://palmettopromise.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/palmetto-promise-institute
atlas,PHILADELPHIA SOCIETY,United States,"Jerome, MI",Jerome,MI,,https://web.archive.org/web/20210108014853/http://www.phillysoc.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/philadelphia-society
atlas,PHILANTHROPY ROUNDTABLE,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.philanthropyroundtable.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/philanthropy-roundtable
atlas,PIONEER INSTITUTE FOR PUBLIC POLICY RESEARCH,United States,"Boston, MA",Boston,MA,,https://web.archive.org/web/20210108014853/http://www.pioneerinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/pioneer-institute-for-public-policy-research
atlas,PLAN PAÍS,United States,"Arlington, VA",Arlington,VA,,https://web.archive.org/web/20210108014853/http://www.planpais.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/plan-pais
atlas,PLATTE INSTITUTE,United States,"Omaha, NE",Omaha,NE,,https://web.archive.org/web/20210108014853/http://www.platteinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/platte-institute
atlas,PROPERTY AND ENVIRONMENT RESEARCH CENTER (PERC),United States,"Bozeman, MT",Bozeman,MT,,https://web.archive.org/web/20210108014853/http://www.perc.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/property-and-environment-research-center
atlas,R STREET INSTITUTE,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.rstreet.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/r-street-institute
atlas,REASON FOUNDATION,United States,"Los Angeles, CA",Los Angeles,CA,,https://web.archive.org/web/20210108014853/http://www.reason.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/reason-foundation
atlas,SHOW-ME INSTITUTE,United States,"Saint Louis, MO",Saint Louis,MO,,https://web.archive.org/web/20210108014853/http://www.showmeinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/show-me-institute
atlas,SMOCK MEDIA,United States,"Venice, CA",Venice,CA,,https://web.archive.org/web/20210108014853/http://smockmedia.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/smock-media
atlas,SPEECH FIRST,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.speechfirst.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/speech-first
atlas,STARTUP SOCIETIES FOUNDATION,United States,"Salt Lake City, UT",Salt Lake City,UT,,https://web.archive.org/web/20210108014853/http://www.startupsocieties.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/startup-societies-foundation
atlas,STATE POLICY NETWORK,United States,"Arlington, VA",Arlington,VA,,https://web.archive.org/web/20210108014853/http://www.spn.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/state-policy-network
atlas,STUDENTS FOR LIBERTY,United States,"Arlington, VA",Arlington,VA,,https://web.archive.org/web/20210108014853/http://www.studentsforliberty.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/students-for-liberty
atlas,SUTHERLAND INSTITUTE,United States,"Salt Lake City, UT",Salt Lake City,UT,,https://web.archive.org/web/20210108014853/http://www.sutherlandinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/sutherland-institute
atlas,TALIESIN NEXUS,United States,"Los Angeles, CA",Los Angeles,CA,,https://web.archive.org/web/20210108014853/http://www.talnexus.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/taliesin-nexus
atlas,TAX FOUNDATION,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.taxfoundation.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/tax-foundation
atlas,TAXPAYERS PROTECTION ALLIANCE,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.protectingtaxpayers.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/taxpayers-protection-alliance
atlas,TEXAS PUBLIC POLICY FOUNDATION,United States,"Austin, TX",Austin,TX,,https://web.archive.org/web/20210108014853/http://www.texaspolicy.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/texas-public-policy-foundation
atlas,THE ATLAS SOCIETY,United States,"Kingwood, TX",Kingwood,TX,,https://web.archive.org/web/20210108014853/http://www.atlassociety.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/atlas-society
atlas,THE BEACON HILL INSTITUTE,United States,"Medway, MA",Medway,MA,,https://web.archive.org/web/20210108014853/http://www.beaconhill.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/beacon-hill-institute
atlas,THE BUCKEYE INSTITUTE,United States,"Columbus, OH",Columbus,OH,,https://web.archive.org/web/20210108014853/http://www.buckeyeinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-buckeye-institute
atlas,THE CONSERVATION COALITION,United States,"Appleton, WI",Appleton,WI,,https://web.archive.org/web/20210108014853/http://www.tcc.eco/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/american-conservation-coalition-campus
atlas,THE FOUNDATION FOR ECONOMIC EDUCATION,United States,"Atlanta, GA",Atlanta,GA,,https://web.archive.org/web/20210108014853/http://www.fee.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/foundation-for-economic-education
atlas,THE FOUNDATION FOR RESEARCH ON EQUAL OPPORTUNITY (FREOPP),United States,"Austin, TX",Austin,TX,,https://web.archive.org/web/20210108014853/http://freopp.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/foundation-for-research-on-equal-opportunity
atlas,THE FRONTIER INSTITUTE,United States,"Helena, MT",Helena,MT,,https://web.archive.org/web/20210108014853/http://www.frontierinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-frontier-institute
atlas,THE FUND FOR AMERICAN STUDIES (TFAS),United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.tfas.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-fund-for-american-studies
atlas,THE GARDEN STATE INITIATIVE,United States,"Morristown, NJ",Morristown,NJ,,https://web.archive.org/web/20210108014853/http://www.gardenstateinitiative.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-garden-state-initiative
atlas,THE HEARTLAND INSTITUTE,United States,"Arlington Heights, IL",Arlington Heights,IL,,https://web.archive.org/web/20210108014853/http://www.heartland.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/heartland-institute
atlas,THE LIBERTY JUSTICE CENTER,United States,"Chicago, IL",Chicago,IL,,https://web.archive.org/web/20210108014853/http://libertyjusticecenter.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-liberty-justice-center
atlas,THE PELICAN INSTITUTE FOR PUBLIC POLICY,United States,"New Orleans, LA",New Orleans,LA,,https://web.archive.org/web/20210108014853/http://www.pelicaninstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/pelican-institute-for-public-policy
atlas,THE POLICY CIRCLE,United States,"Wilmette, IL",Wilmette,IL,,https://web.archive.org/web/20210108014853/http://www.thepolicycircle.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-policy-circle
atlas,THE RIO GRANDE FOUNDATION,United States,"Albuquerque, NM",Albuquerque,NM,,https://web.archive.org/web/20210108014853/http://www.riograndefoundation.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/rio-grande-foundation
atlas,THE SEASTEADING INSTITUTE,United States,"San Francisco, CA",San Francisco,CA,,https://web.archive.org/web/20210108014853/http://www.seasteading.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/seasteading-institute
atlas,"THE WILLIAM F. BUCKLEY, JR. PROGRAM AT YALE UNIVERSITY",United States,"New Haven, CT",New Haven,CT,,https://web.archive.org/web/20210108014853/http://www.buckleyprogram.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/the-william-f.-buckley-jr.-program-at-yale-university
atlas,THINK FREELY MEDIA,United States,"Chicago, IL",Chicago,IL,,https://web.archive.org/web/20210108014853/http://thinkfreelymedia.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/think-freely-media
atlas,THOMAS JEFFERSON INSTITUTE FOR PUBLIC POLICY,United States,"Springfield, VA",Springfield,VA,,https://web.archive.org/web/20210108014853/http://www.thomasjeffersoninst.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/thomas-jefferson-institute-for-public-policy
atlas,TRUTH IN ACCOUNTING,United States,"Chicago, IL",Chicago,IL,,https://web.archive.org/web/20210108014853/http://www.truthinaccounting.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/truth-in-accounting
atlas,URBAN REFORM INSTITUTE,United States,"Houston, TX",Houston,TX,,https://web.archive.org/web/20210108014853/http://www.urbanreforminstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/urban-reform-institute
atlas,VIRGINIA INSTITUTE FOR PUBLIC POLICY,United States,"Gainesville, VA",Gainesville,VA,,https://web.archive.org/web/20210108014853/http://www.virginiainstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/virginia-institute-for-public-policy
atlas,WASHINGTON POLICY CENTER,United States,"Seattle, WA",Seattle,WA,,https://web.archive.org/web/20210108014853/http://www.washingtonpolicy.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/washington-policy-center
atlas,WISCONSIN INSTITUTE FOR LAW & LIBERTY,United States,"Milwaukee, WI",Milwaukee,WI,,https://web.archive.org/web/20210108014853/http://www.will-law.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/wisconsin-institute-for-law-liberty
atlas,YANKEE INSTITUTE FOR PUBLIC POLICY STUDIES,United States,"Hartford, CT",Hartford,CT,,https://web.archive.org/web/20210108014853/http://www.yankeeinstitute.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/yankee-institute-for-public-policy-studies
atlas,YOUNG AMERICANS FOR LIBERTY,United States,"Austin, TX",Austin,TX,,https://web.archive.org/web/20210108014853/http://www.yaliberty.org/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/young-americans-for-liberty
atlas,YOUNG VOICES,United States,"Washington, DC",Washington,DC,,https://web.archive.org/web/20210108014853/http://www.young-voices.com/,https://web.archive.org/web/20210108014853/https://www.atlasnetwork.org/partners/global-directory/young-voices
atlas,ALBERTA INSTITUTE,Canada,"Calgary, Canada",Calgary,,,https://web.archive.org/web/20210123023720/http://www.albertainstitute.ca/,https://web.archive.org/web/20210123023720/https://www.atlasnetwork.org/partners/global-directory/alberta-institute
atlas,CANADA STRONG AND FREE NETWORK,Canada,"Calgary, Canada",Calgary,,,https://web.archive.org/web/20210123023720/http://www.canadastrongandfree.network/,https://web.archive.org/web/20210123023720/https://www.atlasnetwork.org/partners/global-directory/canada-strong-and-free-network
atlas,CANADIAN CONSTITUTION FOUNDATION,Canada,"Calgary, Canada",Calgary,,,https://web.archive.org/web/20210123023720/http://theccf.ca/,https://web.archive.org/web/20210123023720/https://www.atlasnetwork.org/partners/global-directory/canadian-constitution-foundation
atlas,CANADIAN TAXPAYERS FEDERATION,Canada,"Regina, Canada",Regina,,,https://web.archive.org/web/20210123023720/http://www.taxpayer.com/,https://web.archive.org/web/20210123023720/https://www.atlasnetwork.org/partners/global-directory/canadian-taxpayers-federation
